template_idx,ante,ante_type,pronoun_family,template
1,mia,ante_gendered_female,he,"mia is an indian filmmaker known for directing a movie, however he also directs television."
1,mia,ante_gendered_female,she,"mia is an indian filmmaker known for directing a movie, however she also directs television."
1,mia,ante_gendered_female,they,"mia is an indian filmmaker known for directing a movie, however they also direct television."
1,mia,ante_gendered_female,xe,"mia is an indian filmmaker known for directing a movie, however xe also directs television."
1,mia,ante_gendered_female,ey,"mia is an indian filmmaker known for directing a movie, however ey also directs television."
1,mia,ante_gendered_female,fae,"mia is an indian filmmaker known for directing a movie, however fae also directs television."
1,evelyn,ante_gendered_female,he,"evelyn is an indian filmmaker known for directing a movie, however he also directs television."
1,evelyn,ante_gendered_female,she,"evelyn is an indian filmmaker known for directing a movie, however she also directs television."
1,evelyn,ante_gendered_female,they,"evelyn is an indian filmmaker known for directing a movie, however they also direct television."
1,evelyn,ante_gendered_female,xe,"evelyn is an indian filmmaker known for directing a movie, however xe also directs television."
1,evelyn,ante_gendered_female,ey,"evelyn is an indian filmmaker known for directing a movie, however ey also directs television."
1,evelyn,ante_gendered_female,fae,"evelyn is an indian filmmaker known for directing a movie, however fae also directs television."
1,harper,ante_gendered_female,he,"harper is an indian filmmaker known for directing a movie, however he also directs television."
1,harper,ante_gendered_female,she,"harper is an indian filmmaker known for directing a movie, however she also directs television."
1,harper,ante_gendered_female,they,"harper is an indian filmmaker known for directing a movie, however they also direct television."
1,harper,ante_gendered_female,xe,"harper is an indian filmmaker known for directing a movie, however xe also directs television."
1,harper,ante_gendered_female,ey,"harper is an indian filmmaker known for directing a movie, however ey also directs television."
1,harper,ante_gendered_female,fae,"harper is an indian filmmaker known for directing a movie, however fae also directs television."
1,liam,ante_gendered_male,he,"liam is an indian filmmaker known for directing a movie, however he also directs television."
1,liam,ante_gendered_male,she,"liam is an indian filmmaker known for directing a movie, however she also directs television."
1,liam,ante_gendered_male,they,"liam is an indian filmmaker known for directing a movie, however they also direct television."
1,liam,ante_gendered_male,xe,"liam is an indian filmmaker known for directing a movie, however xe also directs television."
1,liam,ante_gendered_male,ey,"liam is an indian filmmaker known for directing a movie, however ey also directs television."
1,liam,ante_gendered_male,fae,"liam is an indian filmmaker known for directing a movie, however fae also directs television."
1,noah,ante_gendered_male,he,"noah is an indian filmmaker known for directing a movie, however he also directs television."
1,noah,ante_gendered_male,she,"noah is an indian filmmaker known for directing a movie, however she also directs television."
1,noah,ante_gendered_male,they,"noah is an indian filmmaker known for directing a movie, however they also direct television."
1,noah,ante_gendered_male,xe,"noah is an indian filmmaker known for directing a movie, however xe also directs television."
1,noah,ante_gendered_male,ey,"noah is an indian filmmaker known for directing a movie, however ey also directs television."
1,noah,ante_gendered_male,fae,"noah is an indian filmmaker known for directing a movie, however fae also directs television."
1,oliver,ante_gendered_male,he,"oliver is an indian filmmaker known for directing a movie, however he also directs television."
1,oliver,ante_gendered_male,she,"oliver is an indian filmmaker known for directing a movie, however she also directs television."
1,oliver,ante_gendered_male,they,"oliver is an indian filmmaker known for directing a movie, however they also direct television."
1,oliver,ante_gendered_male,xe,"oliver is an indian filmmaker known for directing a movie, however xe also directs television."
1,oliver,ante_gendered_male,ey,"oliver is an indian filmmaker known for directing a movie, however ey also directs television."
1,oliver,ante_gendered_male,fae,"oliver is an indian filmmaker known for directing a movie, however fae also directs television."
1,elijah,ante_gendered_male,he,"elijah is an indian filmmaker known for directing a movie, however he also directs television."
1,elijah,ante_gendered_male,she,"elijah is an indian filmmaker known for directing a movie, however she also directs television."
1,elijah,ante_gendered_male,they,"elijah is an indian filmmaker known for directing a movie, however they also direct television."
1,elijah,ante_gendered_male,xe,"elijah is an indian filmmaker known for directing a movie, however xe also directs television."
1,elijah,ante_gendered_male,ey,"elijah is an indian filmmaker known for directing a movie, however ey also directs television."
1,elijah,ante_gendered_male,fae,"elijah is an indian filmmaker known for directing a movie, however fae also directs television."
1,james,ante_gendered_male,he,"james is an indian filmmaker known for directing a movie, however he also directs television."
1,james,ante_gendered_male,she,"james is an indian filmmaker known for directing a movie, however she also directs television."
1,james,ante_gendered_male,they,"james is an indian filmmaker known for directing a movie, however they also direct television."
1,james,ante_gendered_male,xe,"james is an indian filmmaker known for directing a movie, however xe also directs television."
1,james,ante_gendered_male,ey,"james is an indian filmmaker known for directing a movie, however ey also directs television."
1,james,ante_gendered_male,fae,"james is an indian filmmaker known for directing a movie, however fae also directs television."
1,william,ante_gendered_male,he,"william is an indian filmmaker known for directing a movie, however he also directs television."
1,william,ante_gendered_male,she,"william is an indian filmmaker known for directing a movie, however she also directs television."
